MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,3,100.0,873,1,0,0,3,0,4,0,19,2,2,0,2,5,5,75,24,3,1,6,10,3,0,3,4,1,4,4,4,1,762,6,0,39,185,1,4,1,5,159,0,0,61,1,0,1,0,3,1,3,3,6,1,2,2,60,3,2,133,5,5,2,155,0,0,0,0,0,0,3,0,0,5,0,8,4
90,2,60.0,320,1,0,3,3,0,4,0,20,1,2,2,2,5,5,78,27,1,1,9,10,2,209,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,5,716,0,0,677,0,0,2,0,4,2,3,8,6,2,5,6,63,3,2,279,5,5,2,0,0,0,0,0,0,0,0,0,0,9,1,8,4
90,3,78.0,612,1,0,3,3,0,4,0,11,2,2,2,6,6,5,78,27,1,1,9,7,2,49,3,4,1,3,4,2,3,975,6,0,0,257,1,4,1,5,243,0,0,111,1,0,1,0,2,1,3,2,6,0,0,2,63,3,2,185,5,5,2,0,0,0,0,0,0,0,0,0,0,4,0,8,4
20,3,63.0,263,1,0,3,3,0,4,0,8,2,2,0,2,7,5,96,46,1,1,6,6,2,15,3,4,2,3,2,4,6,0,6,0,665,424,1,2,1,5,422,0,0,255,0,0,2,0,3,1,3,4,6,1,5,2,81,1,2,102,5,5,2,140,11,0,0,0,0,0,0,0,0,5,1,8,4
60,3,65.0,198,1,0,3,3,0,4,0,20,2,2,0,5,6,5,93,42,1,1,12,13,3,0,2,2,2,3,4,4,1,387,6,0,233,119,1,0,1,5,104,200,0,462,0,0,2,1,3,1,2,5,6,0,0,2,78,2,2,170,5,5,2,0,105,0,0,0,0,0,0,0,0,6,0,8,4
20,3,67.0,980,1,0,1,3,0,4,0,5,2,2,0,2,7,5,102,52,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,708,517,1,0,1,5,514,0,0,355,0,0,2,0,3,1,2,4,6,0,0,2,87,2,2,258,5,5,2,0,22,0,0,0,0,0,0,0,0,5,3,8,4
85,3,0.0,423,1,0,0,3,0,0,0,11,2,2,0,6,5,6,79,28,1,1,9,10,2,60,3,2,2,3,4,1,3,1097,6,0,0,338,1,0,1,5,319,0,0,165,1,0,1,0,1,1,2,2,6,1,5,2,64,1,2,255,5,5,2,191,20,0,0,0,0,0,0,0,0,6,3,8,4
75,4,35.0,148,1,1,3,3,0,4,0,17,2,2,0,4,6,6,18,51,1,1,13,15,3,0,3,4,1,4,4,4,6,0,6,0,463,111,1,0,1,5,62,171,0,387,0,0,2,0,3,1,3,7,6,1,3,0,134,0,0,0,0,0,2,0,190,48,0,0,0,0,0,0,0,5,2,8,4
20,3,0.0,515,1,0,3,3,0,4,0,14,1,2,0,2,6,5,68,17,1,1,3,14,3,0,3,4,1,4,4,4,5,251,4,112,319,497,1,4,1,5,474,0,0,302,0,0,2,0,3,1,3,5,6,1,3,2,53,3,2,146,5,5,2,0,0,0,0,44,0,0,0,0,0,8,3,8,4
50,4,60.0,651,1,0,3,3,0,4,0,17,0,2,0,0,5,6,19,0,1,1,8,8,3,0,3,2,2,2,4,4,4,686,6,0,0,76,1,4,1,5,213,138,0,491,1,0,2,0,4,1,3,5,6,0,0,6,47,3,1,113,5,5,2,0,0,79,0,0,0,0,0,3,13,5,4,8,4
60,3,76.0,559,1,0,0,3,0,4,0,20,2,2,0,5,7,5,105,54,1,1,12,13,3,0,2,4,2,3,4,4,3,656,6,0,181,241,1,0,1,5,204,347,0,699,1,0,2,1,4,1,2,6,6,0,0,4,90,2,2,269,5,5,2,0,33,0,0,0,0,0,0,0,0,0,4,8,4
20,4,50.0,135,1,0,3,3,0,0,0,17,2,2,0,2,4,7,55,50,1,1,8,8,3,0,3,4,1,4,4,4,6,0,6,0,548,204,1,0,1,5,164,0,0,64,0,0,1,0,2,1,3,2,6,0,0,6,40,3,1,37,2,5,2,0,0,0,0,0,0,0,0,0,0,7,2,8,4
60,3,0.0,797,1,0,0,2,0,4,0,4,2,2,0,5,6,8,67,57,1,1,6,6,2,100,3,4,1,4,1,2,4,568,6,0,155,164,1,2,1,5,221,341,0,700,0,0,2,1,5,1,2,7,6,0,0,2,52,1,2,136,5,5,2,69,136,0,0,0,0,0,0,0,0,6,1,8,4
120,3,43.0,41,1,0,3,3,0,4,0,0,2,2,4,2,7,5,106,56,1,1,12,13,2,2,2,4,2,3,4,4,3,16,6,0,639,370,1,0,1,5,347,0,0,193,0,0,2,0,2,1,2,3,6,1,3,2,91,1,2,99,5,5,2,46,7,0,0,0,0,0,0,0,0,8,3,8,4
80,3,0.0,710,1,0,0,3,0,0,0,11,2,2,0,7,6,5,77,26,1,1,6,6,3,0,3,4,2,3,4,1,1,539,6,0,318,295,1,4,1,5,283,0,0,137,1,0,1,0,3,1,3,3,6,2,5,2,62,2,2,213,5,5,2,59,0,0,0,0,0,0,0,0,0,4,1,8,4
60,3,92.0,531,1,0,0,3,0,1,0,15,2,2,0,5,7,5,97,47,1,1,8,8,3,0,2,4,2,3,4,1,3,862,6,0,150,353,1,0,1,5,332,255,0,674,1,0,2,1,3,1,3,6,6,1,5,2,83,3,2,144,5,5,2,108,110,0,0,0,0,0,0,0,0,5,1,8,4
20,3,76.0,432,1,0,3,3,0,4,0,21,2,2,0,2,8,5,108,57,1,1,5,5,4,86,2,4,2,3,4,1,6,0,6,0,725,558,1,0,1,5,546,0,0,394,0,0,2,0,3,1,2,5,6,0,0,2,93,1,2,160,5,5,2,97,110,0,0,0,0,0,0,0,0,5,1,6,5
60,3,0.0,652,1,0,0,3,0,0,0,8,2,2,0,5,7,5,95,46,1,1,8,8,3,0,2,4,2,3,4,4,6,0,6,0,442,91,1,0,1,5,301,210,0,617,0,0,2,1,3,1,2,5,6,1,5,2,80,1,2,108,5,5,2,77,34,0,0,0,0,0,0,3,6,9,2,8,4
60,3,70.0,320,1,0,3,3,0,4,0,20,2,2,0,5,6,6,81,31,1,1,6,6,2,80,3,4,1,3,4,4,6,0,6,0,407,60,1,4,1,5,155,131,0,439,0,0,2,1,3,1,3,5,6,1,5,2,66,3,2,162,5,5,2,0,38,0,0,47,0,0,3,0,0,3,4,8,4
20,3,71.0,299,1,0,3,3,0,4,0,19,2,2,0,2,6,5,78,27,1,1,9,10,2,93,3,4,1,4,4,4,6,0,6,0,412,66,1,0,1,5,442,0,0,272,0,0,1,1,3,1,3,5,6,1,5,2,63,2,2,205,5,5,2,72,0,0,0,0,0,0,3,0,0,3,1,8,4
20,3,57.0,241,1,0,3,3,0,4,0,12,2,2,0,2,5,5,54,3,1,1,12,13,3,0,3,4,1,4,4,4,2,570,6,0,114,125,1,2,1,5,80,0,0,21,0,0,1,0,2,1,3,2,6,0,0,2,39,3,1,19,5,5,2,0,0,0,0,0,0,0,0,0,0,3,2,8,0
60,3,104.0,885,1,0,3,3,0,4,0,16,2,2,0,5,9,5,109,59,3,1,12,13,4,314,0,4,2,1,4,4,6,0,6,0,771,681,1,0,1,5,707,359,0,846,0,0,3,1,4,1,0,9,6,2,3,4,95,1,3,371,5,5,2,78,65,0,0,0,0,0,0,0,0,6,3,6,5
50,3,60.0,202,1,0,3,3,0,0,0,18,1,2,0,0,5,7,40,0,1,1,13,14,2,165,3,4,0,3,4,4,1,569,6,0,81,104,1,0,1,5,225,197,0,563,1,0,1,1,3,1,2,5,6,2,5,6,27,3,1,19,5,5,2,0,0,106,0,0,0,0,3,0,0,5,1,8,4
60,3,79.0,843,1,0,0,1,0,4,1,4,1,2,0,5,6,5,98,47,1,1,12,13,3,0,3,4,2,3,4,2,3,462,6,0,76,47,1,2,1,5,21,327,0,515,1,0,2,1,4,1,2,6,6,0,0,2,83,2,2,256,5,5,2,237,96,74,0,0,0,0,0,3,3,4,2,8,4
30,4,40.0,91,1,0,3,3,0,4,0,9,2,2,0,2,4,7,20,40,1,1,8,8,3,0,3,4,1,4,4,4,4,197,6,0,592,398,1,0,1,1,383,0,0,218,1,0,1,0,2,1,3,3,6,0,0,6,43,3,2,133,5,5,2,0,0,0,0,0,0,0,0,0,0,6,1,8,4
60,3,63.0,301,1,0,3,3,0,4,0,5,2,2,0,5,7,5,106,55,1,1,14,15,3,0,2,4,2,3,4,1,3,648,6,0,25,102,1,0,1,5,55,163,0,368,1,0,2,1,3,1,2,5,6,1,3,2,91,1,2,109,5,5,2,9,9,0,0,0,0,0,0,0,0,9,2,8,4
60,3,107.0,908,1,0,3,3,0,4,0,16,2,2,0,5,9,5,109,59,3,1,12,13,4,247,0,4,2,1,4,2,6,0,6,0,759,650,1,0,1,5,666,330,0,836,0,0,3,1,4,1,0,10,6,1,3,4,95,2,3,428,5,5,2,17,138,0,0,43,0,0,0,0,0,0,3,6,5
20,3,75.0,409,1,0,3,3,0,4,0,12,2,2,0,2,5,5,55,4,1,1,13,14,3,0,3,4,1,4,4,4,4,812,6,0,56,225,1,4,1,5,333,0,0,180,0,0,1,0,2,1,3,3,2,0,0,2,40,3,1,41,5,5,2,0,0,0,0,0,0,0,2,0,0,5,0,8,3
20,3,91.0,806,1,0,0,3,0,2,0,21,2,2,0,2,7,5,109,58,1,1,12,13,4,168,2,4,2,3,4,4,6,0,6,0,709,520,1,0,1,5,512,0,0,353,0,0,2,0,3,1,0,4,6,0,0,2,94,2,2,224,5,5,2,0,48,0,0,0,0,0,0,0,0,6,2,6,5
80,3,75.0,509,1,0,3,3,0,4,0,12,2,2,0,7,5,5,68,17,1,1,12,13,3,0,3,4,2,4,4,1,1,400,5,89,38,261,1,2,1,5,224,0,0,100,0,0,2,0,3,1,3,4,6,0,0,2,53,1,1,91,5,5,2,27,0,0,0,0,0,0,0,0,0,9,0,8,4
70,3,144.0,1027,1,0,3,3,0,4,0,3,2,2,0,5,5,6,27,54,1,1,13,14,3,0,3,4,1,4,4,2,3,1309,6,0,2,475,1,0,1,5,291,51,0,448,2,0,1,1,3,1,2,4,6,1,5,2,11,2,2,205,5,5,2,0,193,0,0,0,0,0,0,0,0,4,3,8,4
80,3,85.0,875,1,0,3,3,0,4,0,12,2,2,0,7,5,5,67,16,1,1,12,13,2,321,3,4,1,4,4,1,1,516,2,22,237,292,1,4,1,5,301,0,0,150,1,0,1,0,3,1,3,4,6,1,3,2,52,2,2,170,5,5,2,0,0,0,0,0,0,0,2,0,0,5,0,8,4
75,4,90.0,288,1,0,3,3,0,0,0,17,2,2,0,4,5,5,8,15,3,1,0,0,3,0,3,4,2,4,4,4,6,0,6,0,524,175,1,4,0,1,294,323,0,718,0,0,2,0,2,3,3,9,6,0,0,6,3,3,2,79,2,4,0,11,130,0,0,0,0,0,3,0,0,10,3,8,4
20,3,78.0,557,1,0,3,3,0,4,0,14,2,2,0,2,6,6,75,49,3,1,6,6,2,56,3,4,1,4,4,4,1,663,4,73,0,300,1,1,1,5,456,0,0,285,1,0,1,1,3,1,2,3,6,1,2,2,60,2,2,170,5,5,2,171,0,0,0,0,6,2,1,0,0,0,0,8,4
120,4,0.0,82,1,0,3,3,0,4,0,5,2,2,4,2,6,5,105,54,1,1,12,13,2,111,2,4,2,3,4,2,3,662,6,0,100,174,1,0,1,5,129,0,0,45,1,0,1,0,1,1,2,2,6,1,3,2,90,1,2,115,5,5,2,74,0,0,0,0,0,0,0,0,0,5,2,3,4
20,0,66.0,357,0,0,3,0,0,4,1,9,2,2,0,2,5,5,53,2,3,1,13,14,3,0,1,4,1,4,4,1,6,0,6,0,346,28,1,4,0,1,269,0,0,127,0,0,1,0,2,1,1,2,6,0,0,3,38,3,2,185,5,5,0,0,0,0,0,0,0,0,0,3,1,5,4,8,2
20,3,75.0,509,1,0,3,3,0,4,0,12,2,2,0,2,6,6,59,8,1,1,8,8,2,158,3,4,1,4,4,4,5,608,6,0,518,532,1,2,1,5,521,0,0,363,0,0,1,1,4,1,3,5,6,0,0,2,44,2,1,51,5,5,2,0,0,109,0,0,0,0,0,3,6,3,1,0,4
50,3,45.0,307,1,1,3,3,0,4,0,7,2,2,0,0,5,7,22,0,1,1,11,12,3,0,3,4,0,4,4,4,6,0,6,0,425,76,2,2,1,5,39,79,0,252,0,1,1,1,3,1,1,5,6,0,0,6,41,3,1,36,5,5,1,130,0,31,0,0,0,0,0,0,0,6,0,8,4
20,3,48.0,788,1,0,1,3,0,1,0,5,2,2,0,2,7,5,99,48,1,1,12,13,2,255,3,4,2,3,4,4,6,0,6,0,749,620,1,0,1,5,630,0,0,498,0,0,2,0,3,1,2,4,6,0,0,2,84,2,2,252,5,5,2,0,23,0,0,0,0,0,0,0,0,4,4,8,4
20,3,0.0,724,1,0,0,3,0,0,0,12,2,2,0,2,5,6,55,4,1,1,3,3,3,0,3,4,1,4,4,4,2,486,6,0,335,283,1,2,1,5,247,0,0,114,0,0,1,0,2,1,3,2,6,1,3,2,40,2,1,34,5,5,2,0,0,42,0,0,0,0,0,0,0,6,0,8,4
20,3,0.0,868,1,0,0,3,0,1,0,11,2,2,0,2,8,5,103,52,3,1,5,5,2,93,2,4,2,3,4,4,3,1218,6,0,216,587,1,0,1,5,642,0,0,516,1,0,2,0,3,1,2,5,6,2,3,2,88,2,3,392,5,5,2,84,47,0,0,0,0,0,0,0,0,6,2,8,4
80,3,80.0,380,1,0,3,3,0,4,0,4,2,2,0,7,6,7,72,21,1,1,6,6,2,41,3,4,1,4,4,1,3,504,6,0,327,284,1,2,1,5,274,0,0,131,1,0,1,0,3,1,3,4,6,0,0,2,57,3,2,133,5,5,2,0,0,0,0,0,0,0,3,0,0,5,4,8,4
120,3,44.0,152,1,0,0,3,0,4,0,16,2,2,4,2,7,5,110,60,1,1,12,13,4,79,2,4,2,3,4,3,3,733,6,0,394,489,1,0,1,5,480,0,0,313,1,0,2,0,2,1,2,4,6,1,3,2,96,2,2,170,5,5,2,118,24,0,0,0,0,0,0,0,0,5,4,6,5
60,3,72.0,204,1,0,0,3,0,1,0,5,2,2,0,5,7,5,104,53,1,1,12,13,3,0,2,4,2,3,4,4,6,0,6,0,499,141,1,0,1,5,95,226,0,485,0,0,2,1,3,1,2,4,6,0,0,2,89,2,2,250,5,5,2,0,33,0,0,0,0,0,0,0,0,5,2,8,4
20,4,60.0,135,1,2,3,0,0,4,1,17,2,2,1,2,4,4,54,3,1,1,8,8,3,0,1,4,1,2,4,4,6,0,6,0,564,225,1,4,0,5,190,0,0,80,0,0,1,0,2,1,3,2,3,0,0,6,60,3,2,240,5,5,2,0,21,38,0,0,0,0,0,0,0,1,3,8,4
60,3,0.0,816,1,0,0,3,0,0,0,8,2,2,0,5,7,5,104,53,1,1,12,13,3,0,2,4,2,3,4,2,6,0,6,0,523,173,1,0,1,5,128,255,0,546,0,0,2,1,3,1,2,5,6,1,3,4,89,1,2,126,5,5,2,46,36,0,0,0,0,0,0,0,0,9,1,8,3
50,3,60.0,529,1,0,3,3,0,4,0,18,2,2,0,0,6,7,43,0,1,1,12,13,3,0,3,4,0,4,4,4,6,0,6,0,485,129,1,4,1,5,195,69,0,390,0,0,2,0,3,1,3,5,6,1,3,6,28,3,1,19,5,5,2,210,0,0,0,0,0,0,2,0,0,6,3,8,4
20,1,81.0,695,1,0,3,3,0,4,0,21,2,2,0,2,8,5,107,56,1,1,12,13,3,0,2,4,2,3,2,4,6,0,6,0,723,555,1,0,1,5,542,0,0,390,0,0,2,0,3,1,2,5,6,1,3,2,92,2,2,352,5,5,2,0,119,0,0,0,0,0,0,0,0,5,0,6,5
20,3,114.0,946,1,0,3,3,0,4,0,16,4,4,0,2,10,5,108,58,3,1,5,5,2,313,0,4,2,1,4,1,3,1636,6,0,283,700,1,0,1,5,725,0,0,699,1,0,2,0,2,1,0,5,6,1,3,2,93,1,3,436,5,5,2,116,33,0,0,0,0,0,0,0,0,5,2,6,5
45,4,50.0,139,1,0,3,3,0,4,0,3,2,2,0,1,5,6,28,0,1,1,8,8,3,0,3,4,0,4,4,4,1,784,6,0,0,132,1,2,1,5,86,0,0,25,1,0,1,0,2,1,2,3,6,0,0,0,141,0,0,0,0,0,2,0,0,41,0,0,0,0,0,0,0,4,2,8,4
20,3,65.0,341,1,0,0,3,0,4,0,20,2,2,0,2,7,5,102,51,1,1,12,13,3,0,2,4,2,3,4,4,3,20,6,0,714,536,1,0,1,5,517,0,0,358,0,0,2,0,3,1,2,4,6,1,5,2,87,2,2,204,5,5,2,182,27,0,0,0,0,0,0,0,0,3,3,8,4
60,3,0.0,1049,1,0,1,2,0,1,2,4,2,2,0,5,5,5,68,17,0,5,9,10,3,0,3,4,2,4,2,2,4,249,1,124,0,286,1,4,1,5,359,290,0,713,0,1,2,1,3,1,3,5,3,0,0,2,53,1,2,212,5,5,2,255,0,0,0,53,0,0,0,0,0,5,3,8,0
160,1,24.0,27,1,2,3,3,0,4,0,21,2,2,3,5,7,5,106,55,1,1,8,8,3,0,2,4,2,3,4,4,6,0,6,0,382,42,1,0,1,5,6,107,2,234,0,0,2,1,2,1,2,2,6,0,0,6,91,2,2,166,5,5,2,0,135,0,0,0,0,0,0,0,0,6,0,8,4
20,3,80.0,766,1,0,0,3,0,0,0,12,2,2,0,2,6,5,58,7,1,1,6,6,2,236,3,4,1,4,4,4,5,1040,6,0,217,508,1,4,1,1,498,0,0,336,1,0,1,1,3,1,3,4,6,2,3,2,43,2,2,147,5,5,2,0,0,0,0,43,0,0,0,0,0,5,2,8,4
160,1,30.0,40,1,2,3,3,0,4,0,21,2,2,4,5,7,5,106,55,1,1,8,8,3,0,3,4,2,3,4,4,6,0,6,0,382,42,1,0,1,5,6,99,2,221,0,0,2,1,2,1,2,2,6,0,0,6,91,2,2,166,5,5,2,0,135,0,0,0,0,0,0,0,0,5,0,8,4
60,3,44.0,487,1,0,0,3,0,1,0,5,2,2,0,5,7,6,104,53,1,1,12,13,2,145,2,4,2,3,4,4,3,483,6,0,293,229,1,0,1,5,193,257,0,590,1,0,2,1,3,1,2,5,6,1,5,2,89,2,2,264,5,5,2,118,27,0,0,0,0,0,0,0,0,0,4,8,4
20,3,100.0,542,1,0,3,3,0,4,0,12,2,2,0,2,6,6,65,14,1,1,6,10,2,119,3,4,1,4,4,4,5,196,2,67,581,567,1,4,1,5,557,0,0,408,0,0,1,1,3,1,3,4,6,0,0,2,50,2,2,158,5,5,2,0,0,0,0,23,0,0,0,0,0,1,3,8,4
20,3,75.0,263,1,0,3,3,0,4,0,12,2,2,0,2,5,6,62,11,1,1,12,13,2,83,3,4,1,4,4,4,5,572,6,0,367,369,1,2,1,5,346,0,0,192,1,0,1,0,3,1,3,4,6,0,0,2,47,3,2,145,5,5,2,0,0,0,0,0,0,0,2,0,0,8,2,8,4
20,3,60.0,498,1,0,3,3,0,4,0,19,2,2,0,2,4,7,51,45,1,1,12,6,3,0,3,4,1,3,4,4,2,442,6,0,394,319,1,4,1,5,287,0,0,140,0,0,2,0,2,1,2,2,3,0,0,2,82,3,2,129,5,5,2,182,0,0,0,0,0,0,0,0,0,1,4,8,4
30,4,90.0,288,1,2,3,3,0,4,0,17,2,2,0,2,5,6,49,23,1,1,12,13,3,0,3,4,0,4,4,4,5,338,6,0,660,580,1,2,1,5,580,0,0,435,1,0,1,0,2,1,3,3,3,0,0,6,34,3,2,367,5,5,2,0,97,95,0,0,0,0,2,0,0,5,1,0,4
160,4,21.0,6,1,0,3,3,0,4,0,2,2,2,3,5,6,5,74,23,1,1,6,6,2,101,3,4,1,4,4,4,2,330,6,0,75,17,1,4,1,5,4,51,0,104,1,0,1,1,2,1,3,3,6,0,0,6,59,3,1,30,5,5,2,0,0,0,0,0,0,0,0,0,0,10,2,8,4
20,3,75.0,484,1,0,3,3,0,4,0,5,2,2,0,2,5,6,96,56,1,1,12,13,3,0,3,4,2,3,4,4,6,0,6,0,629,340,1,0,1,5,312,0,0,159,0,0,1,1,3,1,2,4,6,0,0,2,85,3,1,76,5,5,2,177,0,0,0,0,0,0,0,0,0,5,2,8,4
50,3,70.0,751,1,0,3,3,0,4,0,7,2,2,0,0,5,6,47,45,1,1,8,8,3,0,3,4,1,4,4,4,2,352,6,0,264,122,1,0,1,5,76,32,0,221,0,0,1,0,3,1,3,4,6,0,0,6,32,3,1,19,5,5,2,0,0,0,0,0,0,0,0,0,0,4,2,8,4
70,2,0.0,791,1,0,0,3,0,4,0,18,2,2,0,5,6,8,29,0,1,1,13,14,3,0,3,4,0,4,4,4,2,156,6,0,332,70,1,4,0,5,104,130,0,386,0,0,2,0,4,1,1,5,6,0,0,6,22,3,1,101,5,5,1,0,0,104,0,0,0,0,0,0,0,2,2,8,4
70,4,60.0,603,1,1,3,3,0,4,0,17,2,2,0,5,5,8,10,52,1,1,8,8,3,0,3,4,2,4,4,4,6,0,6,0,407,60,1,2,1,5,205,88,0,423,0,0,2,0,3,1,2,6,6,1,4,6,69,3,2,310,3,5,1,28,65,21,0,0,0,0,0,0,0,5,2,8,4
80,3,82.0,412,1,0,3,3,0,4,0,12,2,2,0,7,6,7,67,16,1,1,6,6,2,121,3,4,1,4,4,2,5,312,1,99,161,359,1,4,1,5,363,0,0,204,1,0,1,1,3,1,3,4,6,0,0,2,52,2,2,173,3,3,2,0,109,0,0,0,0,0,1,0,0,4,2,8,4
90,3,80.0,277,1,0,3,3,0,0,0,12,0,2,2,2,5,4,62,11,1,1,3,3,3,0,3,4,1,4,4,4,6,0,6,0,766,661,1,0,0,5,679,0,0,578,0,0,2,0,6,2,3,8,6,0,0,0,143,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,8,4
50,4,100.0,836,1,1,0,3,0,4,0,17,0,2,0,0,5,8,19,0,1,1,13,14,3,0,3,4,0,4,4,3,6,0,6,0,535,192,1,2,1,5,146,68,0,348,0,0,1,1,4,1,3,5,6,1,3,6,35,3,3,327,5,5,2,243,0,78,0,0,0,0,0,0,0,5,2,8,4
85,3,0.0,988,1,0,0,3,0,1,0,19,5,2,0,6,5,5,76,31,1,1,6,6,3,0,3,4,1,3,4,2,1,1390,6,0,0,506,1,4,1,5,649,0,0,525,1,0,2,0,3,1,3,4,3,2,5,3,61,1,2,262,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,8,4
60,3,75.0,456,1,0,3,3,0,4,0,20,2,2,0,5,7,5,94,43,1,1,6,6,2,84,2,4,2,3,4,4,1,513,6,0,129,109,1,0,1,5,245,188,0,566,1,0,2,1,3,1,2,5,6,1,5,2,79,3,2,119,5,5,2,148,59,77,0,0,0,0,0,0,0,6,3,8,4
20,3,36.0,960,1,0,0,3,0,1,0,5,2,2,0,2,5,6,73,22,1,1,6,10,3,0,3,4,1,4,4,1,2,460,6,0,253,185,1,0,1,5,139,0,0,50,1,0,1,0,3,1,3,3,6,1,2,2,58,3,1,71,5,5,2,0,0,0,0,0,0,0,0,0,0,7,3,8,4
50,3,75.0,1060,1,0,1,0,0,4,0,4,2,2,0,0,6,8,13,47,1,1,13,14,3,0,3,4,0,4,4,4,6,0,6,0,551,205,1,4,1,5,455,319,0,771,0,0,3,0,5,1,3,8,6,1,3,6,2,3,2,79,2,5,2,255,28,0,0,34,0,0,0,0,0,8,2,8,4
80,3,80.0,498,1,0,3,3,0,2,0,24,1,2,0,7,6,7,77,44,3,1,9,10,2,224,2,2,1,4,4,4,6,0,6,0,339,23,1,0,1,5,307,181,0,603,0,0,2,1,3,1,3,5,6,1,5,2,62,2,2,192,5,5,2,54,84,0,0,0,0,0,0,0,0,7,1,8,4
120,4,36.0,81,1,0,3,3,0,4,0,5,2,2,4,2,6,5,104,53,1,1,12,13,2,112,2,4,2,3,4,1,3,659,6,0,103,174,1,0,1,5,129,0,0,45,1,0,1,0,1,1,2,1,6,0,0,2,89,1,2,115,5,5,2,74,0,0,0,0,0,0,0,0,0,10,1,8,4
120,3,0.0,42,1,0,3,3,0,4,0,0,2,2,4,2,8,5,104,53,1,1,12,13,2,16,2,4,2,3,4,2,6,0,6,0,673,449,1,0,1,5,526,0,0,368,0,0,2,0,2,1,2,5,6,1,5,2,89,1,2,101,5,5,2,77,10,0,0,0,0,0,0,0,0,4,0,8,4
75,3,53.0,194,1,0,3,3,0,4,0,6,2,2,0,4,7,5,44,0,1,1,8,8,3,0,3,2,1,4,4,4,5,364,6,0,357,213,1,2,1,5,177,163,0,488,0,0,2,0,4,1,3,5,6,2,3,6,29,3,1,19,5,5,2,0,0,0,0,14,0,0,3,0,0,7,1,8,4
80,3,0.0,782,1,0,0,3,0,0,0,12,2,2,0,7,6,6,65,14,1,1,8,6,2,69,3,2,1,4,4,2,5,564,6,0,361,359,1,4,1,5,523,0,0,364,0,0,1,1,3,1,3,5,6,1,2,2,50,2,2,286,5,5,2,108,0,0,0,0,0,0,3,0,0,7,3,8,4
20,3,102.0,1009,1,0,3,3,0,4,0,19,2,2,0,2,5,4,56,24,3,1,13,10,3,0,3,4,1,4,4,3,1,306,5,140,232,655,1,4,1,5,674,0,0,568,1,0,1,1,3,1,3,4,6,1,3,2,41,3,2,143,5,5,2,0,198,0,0,68,0,0,0,0,0,6,0,8,0
20,3,0.0,170,1,0,0,3,0,0,0,19,2,2,0,2,5,8,63,60,1,1,6,6,3,0,3,2,1,4,4,4,1,659,6,0,238,300,1,0,1,5,266,0,0,125,1,0,1,1,3,1,3,4,6,0,0,6,48,3,1,28,5,5,2,0,88,0,0,0,0,0,0,0,0,3,4,8,4
80,3,0.0,666,1,0,0,2,0,4,1,5,2,2,0,7,6,6,79,28,1,1,9,6,3,0,3,4,1,3,2,2,3,505,4,80,0,228,1,4,1,5,257,0,0,119,1,0,1,0,3,1,3,3,6,0,0,6,67,3,2,240,5,2,2,0,0,6,0,0,0,0,3,0,0,9,2,8,4
60,3,65.0,292,1,0,3,3,0,4,0,8,2,2,0,5,6,5,95,45,1,1,6,6,3,0,3,4,2,3,4,4,6,0,6,0,435,85,1,2,1,5,47,192,0,385,0,0,2,1,3,1,3,4,6,1,5,2,80,1,2,73,5,5,2,0,25,0,0,0,0,0,0,0,0,2,3,8,4
20,3,80.0,596,1,0,3,3,0,4,0,14,2,2,0,2,7,5,77,26,1,1,6,6,2,125,3,4,1,3,4,4,6,0,6,0,623,333,1,4,1,5,487,0,0,322,0,0,2,0,3,1,3,4,6,1,5,2,62,2,2,165,5,5,2,0,0,0,0,0,0,0,3,0,0,5,3,8,3
60,3,0.0,672,1,0,0,3,0,0,0,14,3,2,0,5,6,7,69,34,1,1,6,6,2,144,3,4,1,4,4,3,2,619,6,0,279,308,1,4,1,5,556,352,0,822,1,0,2,1,4,1,2,7,6,1,3,2,54,3,2,270,5,5,2,0,53,0,0,51,0,0,0,0,0,7,0,8,4
50,3,55.0,239,1,0,3,3,0,0,0,6,2,2,0,0,7,8,22,48,1,1,13,14,3,0,2,4,0,4,4,4,6,0,6,0,552,209,1,2,1,5,172,55,0,352,0,0,1,1,3,1,2,5,6,1,3,6,13,3,1,13,5,5,2,0,172,0,0,0,0,0,1,0,0,5,1,8,4
